2017-03-24 13:58:35.452 I 3012 SampleAnalyzer-0: constructed
2017-03-24 13:58:36.021 I 8068 SampleAnalyzer-0: block transfers changed
2017-03-24 13:58:39.684 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.684 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.684 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.684 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.695 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:39.698 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.699 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.699 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:39.707 I 4516 SampleAnalyzer-0: acquired 295 samples
2017-03-24 13:58:39.708 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:39.708 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:39.708 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:39.718 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:40.208 I 8068 SampleAnalyzer-0: end run
